to_local_date,value,sensor_id,summary.min,summary.q02,summary.q25,summary.median,summary.q75,summary.q98,summary.max,summary.avg,summary.sd,provider.id,id
2020-01-02,101.0,23320.0,56.0,62.9,83.75,94.5,122.0,145.56,152.0,101.0,25.60400783844796,119.0,8039.0
2020-01-03,103.0,23320.0,40.0,40.0,81.75,107.0,131.25,156.32,160.0,102.95833333333331,36.649312428056206,119.0,8039.0
2020-01-04,92.9,23320.0,66.0,66.0,79.75,92.5,103.0,122.0,122.0,92.91666666666669,17.196856807509068,119.0,8039.0
2020-01-05,89.8,23320.0,57.0,57.0,70.0,94.5,99.75,126.0,126.0,89.75,20.60445287458198,119.0,8039.0
2020-01-06,81.3,23320.0,41.0,41.0,59.5,72.0,102.75,128.0,128.0,81.29166666666667,30.1755431731908,119.0,8039.0
2020-01-07,63.3,23320.0,43.0,43.0,57.5,60.0,71.0,85.08,86.0,63.333333333333336,11.48786379153033,119.0,8039.0
2020-01-08,75.95,23320.0,63.0,63.739999999999995,70.625,73.25,81.75,91.45,91.5,75.95833333333334,9.197184917989233,119.0,8039.0
2020-01-09,66.975,,50.5,51.209999999999994,59.8125,66.125,74.875,86.225,86.25,66.97916666666667,11.447808816059297,,
2020-01-10,58.0,23320.0,38.0,38.68,49.0,59.0,68.0,81.0,81.0,58.0,13.69843271412936,119.0,8039.0
2020-01-11,64.6,23320.0,49.0,49.0,56.0,61.5,68.25,89.0,89.0,64.58333333333333,12.36726628492808,119.0,8039.0
2020-01-12,74.3,23320.0,44.0,44.0,66.0,73.0,82.5,114.0,114.0,74.33333333333333,19.632862128643364,119.0,8039.0
2020-01-13,81.8,23320.0,48.0,48.0,58.25,69.5,98.5,137.0,137.0,81.75,29.982966178641583,119.0,8039.0
2020-01-14,54.7,23320.0,26.0,26.0,30.0,41.0,68.5,112.0,112.0,54.66666666666666,31.49695177337789,119.0,8039.0
2020-01-15,35.3,23320.0,23.0,23.0,30.5,33.0,42.0,54.63999999999999,62.0,35.291666666666664,8.69022022369007,119.0,8039.0
2020-01-16,31.5,23320.0,17.0,17.0,25.25,27.5,40.75,45.0,45.0,31.45833333333333,9.708710417507286,119.0,8039.0
2020-01-17,35.0,23320.0,17.0,17.0,24.75,29.5,42.75,67.0,67.0,35.0,16.086721502396074,119.0,8039.0
2020-01-18,29.8,23320.0,1.0,1.0,2.75,33.5,46.5,64.0,64.0,29.75,22.72376652796343,119.0,8039.0
2020-01-19,1.0,23320.0,24.0,24.0,0.0,1.0,2.0,3.0,3.0,1.0,1.2510864843424483,119.0,8039.0
2020-01-20,0.167,23320.0,89.0,89.0,28.75,0.0,2.0,3.0,3.0,0.1666666666666666,1.8097962092016275,119.0,8039.0
2020-01-21,79.8,23320.0,0.0,0.0,62.5,100.0,114.0,124.0,124.0,79.83333333333333,48.1082716079205,119.0,8039.0
2020-01-22,121.0,23320.0,63.0,63.0,75.5,115.5,164.25,204.0,204.0,121.0,50.22384675240135,119.0,8039.0
2020-01-23,103.0,23320.0,49.0,49.0,85.0,102.5,113.0,179.0,179.0,102.625,36.879135729758,119.0,8039.0
2020-01-24,106.0,23320.0,71.0,71.0,83.5,93.5,134.25,147.0,147.0,105.54166666666669,27.772334007639408,119.0,8039.0
2020-01-25,83.4,23320.0,64.0,64.0,75.0,86.0,90.0,104.0,104.0,83.41666666666667,12.010562983824103,119.0,8039.0
2020-01-26,112.0,23320.0,59.0,59.0,95.0,121.0,129.0,178.0,178.0,112.0,34.2903206015418,119.0,8039.0
2020-01-27,121.0,23320.0,61.0,61.0,103.5,121.0,141.0,178.0,178.0,121.04166666666669,32.10916050608918,119.0,8039.0
2020-01-28,54.1,23320.0,25.0,25.0,33.25,41.5,70.25,117.08,118.0,54.083333333333336,27.38440791949772,119.0,8039.0
2020-01-29,57.3,23320.0,75.0,75.0,21.0,25.0,42.0,68.0,68.0,57.333333333333336,211.5342119518424,119.0,8039.0
2020-01-30,30.9,23320.0,19.0,19.0,23.25,31.5,35.0,51.0,51.0,30.875,9.02321884145949,119.0,8039.0
2020-01-31,70.1,23320.0,31.0,38.36,53.25,68.0,83.5,103.48,109.0,70.08333333333333,19.818561055708376,119.0,8039.0
2020-02-01,85.3,23320.0,53.0,53.0,63.25,74.0,93.5,172.0,172.0,85.25,35.34211676443991,119.0,8039.0
2020-02-02,94.7,23320.0,68.0,68.0,76.0,98.0,110.0,131.0,131.0,94.70833333333331,22.193769526538333,119.0,8039.0
2020-02-03,101.0,23320.0,61.0,61.0,76.0,84.5,131.25,151.0,151.0,100.625,31.95079436993023,119.0,8039.0
2020-02-04,102.0,23320.0,57.0,57.0,70.5,100.0,129.5,164.0,164.0,101.58333333333331,36.68421846050384,119.0,8039.0
2020-02-05,90.7,23320.0,48.0,48.0,79.25,96.5,102.0,124.0,124.0,90.70833333333331,21.365309482321155,119.0,8039.0
2020-02-06,82.3,23320.0,46.0,46.0,68.75,83.0,97.75,114.0,114.0,82.33333333333333,22.00526946115341,119.0,8039.0
2020-02-07,63.5,23320.0,50.5,50.5,54.0,59.0,71.625,89.0,89.0,63.52083333333333,12.993198387714457,119.0,8039.0
2020-02-08,74.75,,54.25,54.25,64.5,69.5,83.3125,106.5,106.5,74.76041666666666,16.636792949982635,,
2020-02-09,86.0,23320.0,58.0,58.0,75.0,80.0,95.0,124.0,124.0,86.0,20.28038751225081,119.0,8039.0
2020-02-10,85.3,23320.0,63.0,63.0,76.75,87.5,93.25,110.0,110.0,85.33333333333333,13.707080577971904,119.0,8039.0
2020-02-11,71.7,23320.0,44.0,44.0,66.25,71.0,75.0,108.0,108.0,71.66666666666667,14.448308661860937,119.0,8039.0
2020-02-12,74.5,23320.0,50.0,50.0,68.25,72.5,86.75,97.0,97.0,74.5,14.095944529328747,119.0,8039.0
2020-02-13,79.3,23320.0,65.0,65.46,69.75,81.0,83.0,100.0,100.0,79.29166666666667,10.3481952497784,119.0,8039.0
2020-02-14,83.0,23320.0,58.0,58.0,68.5,82.5,98.5,105.0,105.0,83.0,15.956462504332654,119.0,8039.0
2020-02-15,73.8,23320.0,50.0,50.0,58.75,73.0,87.25,107.0,107.0,73.83333333333333,17.071885524520095,119.0,8039.0
2020-02-16,65.3,23320.0,39.0,39.0,50.5,59.5,81.75,109.0,109.0,65.25,20.864469486582248,119.0,8039.0
2020-02-17,88.9,23320.0,51.0,51.0,76.5,91.5,101.75,127.0,127.0,88.91666666666667,23.35904380611997,119.0,8039.0
2020-02-18,124.0,23320.0,88.0,88.0,99.0,111.5,155.25,168.0,168.0,124.08333333333331,29.359713105260216,119.0,8039.0
2020-02-19,109.0,23320.0,65.0,65.0,86.75,103.5,134.25,151.0,151.0,108.75,27.46737194817026,119.0,8039.0
2020-02-20,120.0,23320.0,77.0,77.0,82.75,104.0,150.75,193.0,193.0,119.58333333333331,41.565994322979584,119.0,8039.0
2020-02-21,76.9,23320.0,40.0,40.0,45.0,74.0,92.75,170.0,170.0,76.91666666666667,37.471051628489526,119.0,8039.0
2020-02-22,50.3,23320.0,35.0,35.0,43.5,49.0,54.75,73.0,73.0,50.25,10.625031969261368,119.0,8039.0
2020-02-23,85.7,23320.0,58.0,58.0,70.25,83.0,103.5,120.0,120.0,85.66666666666667,19.98840243451332,119.0,8039.0
2020-02-24,102.0,23320.0,47.0,47.0,69.75,115.0,134.75,143.0,143.0,101.83333333333331,34.8258607892202,119.0,8039.0
2020-02-25,111.0,23320.0,84.0,84.0,93.75,106.5,126.5,167.99999999999994,191.0,111.125,24.839156500416312,119.0,8039.0
2020-02-26,153.0,23320.0,48.0,48.0,41.0,46.5,56.75,162.01999999999995,191.0,152.875,470.7389484721821,119.0,8039.0
2020-02-27,51.8,23320.0,57.0,43.0,45.75,42.5,56.5,62.08,63.0,51.79166666666666,530.1942971719171,119.0,8039.0
2020-02-28,70.0,23320.0,34.0,34.0,63.0,69.0,77.0,111.0,111.0,70.0,17.99758437897322,119.0,8039.0
2020-02-29,101.0,23320.0,50.0,50.0,81.25,89.0,132.0,142.01999999999998,148.0,101.45833333333331,31.26461976860365,119.0,8039.0
2020-03-01,94.8,23320.0,37.0,37.0,44.75,101.0,135.75,158.0,158.0,94.79166666666669,46.6503918308412,119.0,8039.0
2020-03-02,53.8,23320.0,42.0,42.0,49.75,54.0,57.0,68.32,72.0,53.79166666666666,6.782196429313817,119.0,8039.0
2020-03-03,72.3,23320.0,44.0,44.0,48.5,67.0,89.75,122.0,122.0,72.25,26.01546362888978,119.0,8039.0
2020-03-04,51.5,23320.0,41.0,41.0,47.0,49.0,54.75,75.0,75.0,51.5,9.131883942967416,119.0,8039.0
2020-03-05,45.6,23320.0,34.0,34.46,39.0,42.0,45.25,74.0,74.0,45.583333333333336,12.1688006863835,119.0,8039.0
2020-03-06,47.9,23320.0,25.0,26.38,36.25,46.5,52.5,84.0,84.0,47.875,17.97416624419372,119.0,8039.0
2020-03-07,51.45,23320.0,13.0,13.46,24.0,30.0,33.0,50.47999999999999,56.0,51.4375,290.9459335201028,119.0,8039.0
2020-03-08,37.95,23320.0,28.0,28.2,36.125,39.5,41.75,46.120000000000005,47.5,37.9375,5.574922525890771,119.0,8039.0
2020-03-09,55.125,,33.0,33.1,38.5625,52.75,64.375,85.06,85.75,55.135416666666664,18.86265223244501,,
2020-03-10,72.3,23320.0,38.0,38.0,41.0,66.0,87.0,124.0,124.0,72.33333333333333,32.15038193899925,119.0,8039.0
2020-03-11,54.9,23320.0,17.0,17.46,24.5,33.0,89.0,120.4,125.0,54.875,37.6624741157792,119.0,8039.0
2020-03-12,21.9,23320.0,15.0,15.0,18.0,23.0,25.0,28.08,29.0,21.916666666666668,4.353076539910462,119.0,8039.0
2020-03-13,28.4,23320.0,16.0,16.46,20.0,22.0,28.5,64.0,64.0,28.375,14.47280057631346,119.0,8039.0
2020-03-14,57.8,23320.0,17.0,17.0,24.0,32.5,48.0,54.85999999999999,59.0,57.833333333333336,350.2496831971589,119.0,8039.0
2020-03-15,46.8,23320.0,29.0,29.0,36.5,46.0,59.0,71.0,71.0,46.79166666666666,12.94798680563278,119.0,8039.0
2020-03-16,71.1,23320.0,42.0,46.6,59.0,62.5,89.0,99.54,100.0,71.08333333333333,18.10576815768141,119.0,8039.0
2020-03-17,86.6,23320.0,54.0,54.0,69.5,85.5,104.0,116.24,119.0,86.625,20.56128168057201,119.0,8039.0
2020-03-18,107.0,23320.0,58.0,59.38,65.0,99.0,149.0,164.0,164.0,107.125,40.43170570340752,119.0,8039.0
2020-03-19,67.4,23320.0,37.0,38.38,46.5,60.5,84.0,109.1,116.0,67.375,22.98357163752821,119.0,8039.0
2020-03-20,42.3,23320.0,22.0,22.0,26.0,36.0,55.0,82.33999999999997,92.0,42.333333333333336,19.23915090476272,119.0,8039.0
2020-03-21,29.3,23320.0,19.0,19.0,20.25,24.5,27.0,47.73999999999997,62.0,29.33333333333333,209.3191819388186,119.0,8039.0
2020-03-22,27.7,23320.0,14.0,15.38,19.0,23.0,30.0,54.31999999999999,58.0,27.666666666666668,12.006037128721196,119.0,8039.0
2020-03-23,27.6,23320.0,11.0,11.0,23.5,28.0,33.25,40.16,42.0,27.58333333333333,7.901109810139589,119.0,8039.0
2020-03-24,34.9,23320.0,21.0,21.38,25.5,38.0,43.25,49.96000000000001,53.0,34.85,10.038216448836128,119.0,8039.0
2020-03-25,48.8,23320.0,36.0,36.0,41.75,48.0,51.5,78.0,78.0,48.833333333333336,11.008560568807416,119.0,8039.0
2020-03-26,41.0,23320.0,30.0,30.0,35.75,39.5,42.0,65.0,65.0,40.958333333333336,9.7064710224749,119.0,8039.0
2020-03-27,38.8,23320.0,31.0,31.0,33.0,38.0,42.5,54.0,54.0,38.833333333333336,6.9072530667072165,119.0,8039.0
2020-03-28,35.3,23320.0,22.0,22.0,32.75,37.0,38.0,44.0,44.0,35.291666666666664,5.698811215978497,119.0,8039.0
2020-03-29,42.5,23320.0,29.0,29.0,36.5,41.0,46.5,60.0,60.0,42.5,9.264236987281883,119.0,8039.0
2020-03-30,34.8,23320.0,18.0,20.3,28.0,36.5,41.25,46.0,46.0,34.791666666666664,7.846235135216217,119.0,8039.0
2020-03-31,34.3,23320.0,21.0,22.84,28.75,33.0,38.5,53.47999999999999,59.0,34.291666666666664,8.640044115561016,119.0,8039.0
2020-04-01,37.5,23320.0,23.0,23.0,24.0,32.0,42.5,74.0,74.0,37.458333333333336,15.88813931882814,119.0,8039.0
2020-04-02,32.7,23320.0,19.0,19.0,28.5,32.0,36.25,53.0,53.0,32.666666666666664,8.457909427515643,119.0,8039.0
2020-04-03,36.7,23320.0,23.0,23.0,28.75,39.0,42.0,48.0,48.0,36.66666666666666,7.905235836025918,119.0,8039.0
2020-04-04,34.8,23320.0,25.0,25.0,29.25,36.0,39.25,47.0,47.0,34.833333333333336,6.728696925768062,119.0,8039.0
2020-04-05,37.2,23320.0,30.0,30.0,36.0,29.5,34.25,60.0,60.0,37.16666666666666,523.7002337049399,119.0,8039.0
2020-04-06,44.4,23320.0,22.0,22.0,27.75,34.0,57.75,66.0,45.0,44.41666666666666,0.0,119.0,8039.0
2020-04-07,41.8,23320.0,25.0,25.0,27.875,32.5,60.25,61.95,62.0,41.79166666666666,0.0,119.0,8039.0
2020-04-08,40.1,,29.0,29.0,30.9375,35.0,51.125,56.275000000000006,58.0,40.09027777777777,2.7393584955825445,,
2020-04-09,38.4,23320.0,33.0,33.0,34.0,37.5,42.0,50.6,54.0,38.388888888888886,5.478716991165089,119.0,8039.0
2020-04-10,29.6,23320.0,15.0,15.92,30.75,37.5,39.75,49.0,49.0,29.625,430.7093554974671,119.0,8039.0
2020-04-11,60.0,23320.0,17.0,17.0,27.5,34.0,37.25,41.0,41.0,59.958333333333336,348.99740458318183,119.0,8039.0
2020-04-12,36.0,23320.0,18.0,18.0,26.5,34.0,46.0,54.24,57.0,35.958333333333336,11.191919315783798,119.0,8039.0
2020-04-13,35.9,23320.0,28.0,28.0,32.75,34.0,36.0,52.0,52.0,35.916666666666664,6.560200597852018,119.0,8039.0
2020-04-14,34.4,23320.0,23.0,24.38,30.75,32.0,36.25,52.0,52.0,34.375,7.80085000942623,119.0,8039.0
2020-04-15,34.9,23320.0,24.0,24.46,30.0,33.0,43.0,49.08,50.0,34.875,7.508328708840604,119.0,8039.0
2020-04-16,49.1,23320.0,28.0,28.0,28.5,32.5,38.0,46.0,46.0,49.083333333333336,291.6783486273381,119.0,8039.0
2020-04-17,65.0,23320.0,14.0,14.0,27.0,23.5,29.0,35.7,38.0,65.0,494.4686194084617,119.0,8039.0
2020-04-18,25.4,23320.0,19.0,19.0,23.75,25.0,27.0,35.0,35.0,25.375,4.178750593387828,119.0,8039.0
2020-04-19,23.1,23320.0,16.0,16.0,20.0,23.0,25.5,31.08,32.0,23.08333333333333,4.1589784141391455,119.0,8039.0
2020-04-20,26.5,23320.0,17.0,17.92,20.75,25.0,29.75,45.47999999999999,51.0,26.541666666666668,7.934400427563985,119.0,8039.0
2020-04-21,33.6,23320.0,20.0,22.3,27.0,32.5,36.75,50.54,51.0,33.625,8.45351740530172,119.0,8039.0
2020-04-22,22.9,23320.0,17.0,17.46,20.0,22.5,26.0,31.0,31.0,22.875,4.003395298124266,119.0,8039.0
2020-04-23,23.5,23320.0,15.0,15.92,21.5,23.0,26.25,31.0,31.0,23.5,4.293574572392525,119.0,8039.0
2020-04-24,23.4,23320.0,17.5,17.65,20.875,23.5,25.125,33.7,34.0,23.43154761904762,4.455295969849418,119.0,8039.0
2020-04-25,20.85,,15.25,15.325,18.9375,20.75,22.5625,28.240000000000002,28.5,20.84077380952381,3.766906956578986,,
2020-04-26,18.3,23320.0,13.0,13.0,17.0,18.0,20.0,22.78,23.0,18.25,3.0785179433085537,119.0,8039.0
2020-04-27,25.1,23320.0,17.0,17.0,20.0,22.0,26.25,41.62,43.0,25.125,7.640353394968063,119.0,8039.0
2020-04-28,20.4,23320.0,16.0,16.0,19.0,20.0,21.0,30.78,34.0,20.416666666666668,3.798359676476684,119.0,8039.0
2020-04-29,21.7,23320.0,15.0,15.46,19.0,22.5,25.0,28.16,30.0,21.666666666666668,4.039658473152174,119.0,8039.0
2020-04-30,52.3,23320.0,10.0,10.28,22.0,22.5,26.0,35.779999999999994,39.0,52.34782608695652,289.0136524532151,119.0,8039.0
2020-05-01,22.9,23320.0,17.0,17.0,18.5,22.0,24.0,37.47999999999999,41.0,22.869565217391305,5.941413573966805,119.0,8039.0
2020-05-02,17.5,23320.0,14.0,14.0,16.0,17.0,18.0,25.0,25.0,17.458333333333332,2.8281068589777685,119.0,8039.0
2020-05-03,15.5,23320.0,12.0,12.0,13.0,15.0,18.0,19.6,20.0,15.476190476190476,2.731648725935449,119.0,8039.0
2020-05-04,15.0,23320.0,10.0,10.46,13.0,15.0,17.25,20.0,20.0,14.958333333333334,2.789408019894056,119.0,8039.0
2020-05-05,13.5,23320.0,7.0,7.0,11.0,14.0,16.0,21.200000000000003,23.0,13.526315789473683,4.208040201706882,119.0,8039.0
2020-05-06,13.5,23320.0,9.0,9.0,11.0,14.0,15.0,22.12,23.0,13.478260869565217,3.514509731972083,119.0,8039.0
2020-05-07,14.95,23320.0,11.5,11.68,13.5,15.0,16.75,18.14,18.5,14.912280701754385,2.2182199883073803,119.0,8039.0
2020-05-08,19.2,23320.0,14.0,14.9,18.0,19.0,20.25,24.0,24.0,19.1875,2.5355801440038666,119.0,8039.0
2020-05-09,16.9,23320.0,10.0,10.0,12.5,17.0,21.75,23.0,23.0,16.928571428571427,5.090931389989696,119.0,8039.0
2020-05-10,21.799999999999997,,14.0,14.23,17.375,20.0,41.0,54.5,54.5,21.81845238095238,2.545465694994848,,
2020-05-11,26.7,23320.0,18.0,18.46,22.25,23.0,60.25,86.0,86.0,26.70833333333333,0.0,119.0,8039.0
2020-05-12,23.5,23320.0,13.5,13.780000000000001,26.0,21.5,18.125,21.9,22.5,23.504166666666666,260.98493087479113,119.0,8039.0
2020-05-13,21.766666666666666,,13.0,13.426666666666668,22.333333333333332,20.333333333333332,19.083333333333332,22.773333333333333,23.333333333333332,21.772008547008546,175.26931005801117,,
2020-05-14,20.033333333333335,,12.5,13.073333333333334,18.666666666666668,19.166666666666668,20.041666666666668,23.646666666666665,24.166666666666668,20.039850427350427,89.55368924123118,,
2020-05-15,18.3,23320.0,12.0,12.72,15.0,18.0,21.0,24.52,25.0,18.307692307692307,3.838068424451189,119.0,8039.0
2020-05-16,20.5,23320.0,13.0,13.46,15.0,20.0,24.25,32.0,32.0,20.45833333333333,5.793393288660925,119.0,8039.0
2020-05-17,74.8,23320.0,26.0,26.0,14.0,23.5,46.0,50.86,52.0,74.79166666666667,317.1995013933826,119.0,8039.0
2020-05-18,37.0,23320.0,23.0,23.84,31.0,33.5,43.75,48.0,48.0,37.04545454545455,7.828381044861689,119.0,8039.0
2020-05-19,26.3,23320.0,22.0,22.0,23.5,27.0,28.0,30.0,30.0,26.347826086956523,2.673246165112472,119.0,8039.0
2020-05-20,17.05,23320.0,12.5,13.13,14.875,17.0,18.75,21.810000000000002,22.0,17.014130434782608,2.690556839814038,119.0,8039.0
2020-05-21,14.725000000000001,,10.75,11.285,12.9375,14.5,15.875,18.965,19.5,14.72445652173913,2.30853623204675,,
2020-05-22,12.4,23320.0,9.0,9.44,11.0,12.0,13.0,16.119999999999997,17.0,12.434782608695652,1.9265156242794623,119.0,8039.0
2020-05-23,13.4,23320.0,9.0,9.92,12.0,13.0,16.0,17.0,17.0,13.375,2.2995746298524145,119.0,8039.0
2020-05-24,59.3,23320.0,23.0,24.84,39.25,59.0,81.25,16.159999999999997,17.0,59.25,356.4019327421467,119.0,8039.0
2020-05-25,46.9,23320.0,23.0,23.0,28.0,48.0,59.25,81.24,84.0,46.875,0.0,119.0,8039.0
2020-05-26,56.650000000000006,23320.0,22.75,23.15,31.1875,52.5,67.875,83.90999999999998,91.5,56.632352941176464,184.1102154378497,119.0,8039.0
2020-05-27,35.225,,16.875,17.275,22.09375,32.75,41.4375,50.254999999999995,54.25,35.22093837535014,92.9009659756536,,
2020-05-28,13.8,23320.0,11.0,11.4,13.0,13.0,15.0,16.6,17.0,13.80952380952381,1.6917165134574887,119.0,8039.0
2020-05-29,12.1,23320.0,9.0,9.0,9.0,12.0,14.0,16.68,17.0,12.11111111111111,2.891558595482912,119.0,8039.0
2020-05-30,8.13,23320.0,6.0,6.0,7.0,8.0,9.0,13.079999999999998,14.0,8.125,1.9406968716999795,119.0,8039.0
2020-05-31,10.8,23320.0,8.0,8.0,9.5,10.0,12.0,14.64,15.0,10.842105263157896,2.061907366567202,119.0,8039.0
2020-06-01,12.2,23320.0,10.0,10.0,11.0,13.0,13.0,16.0,16.0,12.208333333333334,1.793203755891931,119.0,8039.0
2020-06-02,22.8,23320.0,8.0,8.88,11.0,21.0,32.0,49.0,49.0,22.782608695652176,12.943782367464488,119.0,8039.0
2020-06-03,30.2,23320.0,10.0,12.76,21.25,30.0,40.0,45.0,45.0,30.20833333333333,11.147154702928209,119.0,8039.0
2020-06-04,11.2,23320.0,3.0,3.92,5.75,8.5,15.0,24.0,24.0,11.208333333333334,6.959380074007509,119.0,8039.0
2020-06-05,18.2,23320.0,5.0,5.0,10.0,13.0,27.0,39.36,40.0,18.23529411764705,11.913906851683382,119.0,8039.0
2020-06-06,14.100000000000001,23320.0,9.0,9.05,13.125,14.5,15.375,18.08,18.5,14.121212121212121,2.5403386545822544,119.0,8039.0
2020-06-07,15.5,,10.0,10.025,12.8125,15.5,16.6875,22.869999999999997,23.25,15.532828282828282,3.7875922755963174,,
2020-06-08,16.9,23320.0,11.0,11.0,12.5,16.5,18.0,27.66,28.0,16.944444444444443,5.03484589661038,119.0,8039.0
2020-06-09,12.1,23320.0,6.0,6.46,8.0,10.0,14.75,22.62,24.0,12.083333333333334,5.216334434019375,119.0,8039.0
2020-06-10,13.4,23320.0,5.0,5.92,8.0,12.5,16.25,29.0,29.0,13.375,6.198264132873781,119.0,8039.0
2020-06-11,14.6,23320.0,8.0,8.46,11.75,13.0,16.25,25.7,28.0,14.625,4.994018160890522,119.0,8039.0
2020-06-12,11.9,23320.0,6.0,6.0,8.0,11.0,14.0,20.7,23.0,11.916666666666666,4.529292743202098,119.0,8039.0
2020-06-13,13.1,23320.0,6.0,6.42,10.25,13.0,16.75,19.0,19.0,13.090909090909092,3.998917602469697,119.0,8039.0
2020-06-14,16.4,23320.0,7.0,7.0,10.5,12.0,17.5,38.0,38.0,16.391304347826086,9.806023800032223,119.0,8039.0
2020-06-15,12.6,23320.0,6.5,6.5,8.625,11.5,17.0,23.029999999999994,24.5,12.563858695652174,5.410602740995556,119.0,8039.0
2020-06-16,14.2,23320.0,10.0,10.0,11.0,14.0,16.0,21.2,22.0,14.22222222222222,3.865804501581067,119.0,8039.0
2020-06-17,11.495,,7.5,7.5,8.5,11.25,13.0,18.369999999999997,19.0,11.506944444444443,3.443582824936322,,
2020-06-18,8.79,23320.0,5.0,5.0,6.0,8.5,10.0,15.54,16.0,8.791666666666666,3.021361148291577,119.0,8039.0
2020-06-19,16.5,23320.0,7.0,8.6,13.0,15.0,19.0,27.36,28.0,16.470588235294116,5.269222512131456,119.0,8039.0
2020-06-20,24.0,23320.0,12.0,13.76,20.5,24.0,27.5,32.0,32.0,24.043478260869566,5.355356374437951,119.0,8039.0
2020-06-21,19.5,23320.0,16.0,16.0,18.0,20.0,20.0,25.91999999999999,29.0,19.47826086956522,2.6435094651788407,119.0,8039.0
2020-06-22,18.85,23320.0,15.0,15.0,16.625,18.0,20.875,24.220000000000002,25.0,18.833333333333336,3.1075787808132427,119.0,8039.0
2020-06-23,22.275,,10.5,10.5,14.8125,17.5,20.9375,25.110000000000007,26.5,22.25,154.52211010700842,,
2020-06-24,25.7,23320.0,6.0,6.0,13.0,17.0,21.0,26.000000000000007,28.0,25.666666666666668,305.9366414332036,119.0,8039.0
2020-06-25,13.5,23320.0,9.0,9.0,10.0,13.0,15.0,23.78,27.0,13.5,4.625073442425113,119.0,8039.0
2020-06-26,17.3,23320.0,11.0,11.76,15.0,17.0,19.25,22.62,23.0,17.25,3.0928610498508027,119.0,8039.0
2020-06-27,17.1,23320.0,9.0,10.14,15.75,17.0,19.0,22.62,23.0,17.05,3.3478194002726767,119.0,8039.0
2020-06-28,23.6,23320.0,17.0,17.42,22.0,23.5,25.5,29.89999999999999,32.0,23.63636363636364,3.2884423081229226,119.0,8039.0
2020-06-29,19.7,23320.0,12.0,12.46,16.0,19.5,22.5,27.62,29.0,19.666666666666668,4.478612621615398,119.0,8039.0
2020-06-30,36.0,23320.0,13.0,13.84,5.0,7.0,13.5,20.54,21.0,36.0,206.1277920773098,119.0,8039.0
2020-07-01,6.61,23320.0,2.0,2.44,5.0,6.0,8.0,11.56,12.0,6.608695652173913,2.9501792000237828,119.0,8039.0
2020-07-02,11.5,23320.0,4.0,4.0,7.0,9.0,17.25,23.08,24.0,11.5,5.912404057498983,119.0,8039.0
2020-07-03,15.6,23320.0,5.0,5.4,9.0,11.0,20.0,47.400000000000034,57.0,15.571428571428571,11.851461633787745,119.0,8039.0
2020-07-04,8.275,23320.0,3.0,3.1799999999999997,6.0,7.0,10.5,16.32,16.5,8.276887871853546,3.9706453350718016,119.0,8039.0
2020-07-05,26.8,23320.0,5.0,5.0,12.0,23.0,36.0,58.71999999999999,64.0,26.782608695652176,0.0,119.0,8039.0
2020-07-06,21.866666666666667,,4.666666666666667,4.666666666666667,8.833333333333332,19.0,29.666666666666664,46.699999999999996,47.333333333333336,21.855072463768117,0.0,,
2020-07-07,16.933333333333334,,4.333333333333333,4.333333333333333,5.666666666666666,15.0,23.333333333333332,34.67999999999999,30.66666666666667,16.92753623188406,0.0,,
2020-07-08,12.0,23320.0,4.0,4.0,2.5,11.0,17.0,22.66,14.0,12.0,0.0,119.0,8039.0
2020-07-09,21.3,23320.0,10.0,10.44,17.0,20.0,27.0,31.56,32.0,21.26086956521739,0.0,119.0,8039.0
2020-07-10,27.5,23320.0,13.0,13.0,21.5,2.0,32.0,42.54,43.0,27.541666666666668,0.0,119.0,8039.0
2020-07-11,21.7,23320.0,15.0,15.0,19.0,22.5,25.0,12.579999999999998,27.0,21.70833333333333,0.0,119.0,8039.0
2020-07-12,17.6,23320.0,7.0,7.0,9.0,14.0,5.0,9.920000000000002,11.0,17.625,0.0,119.0,8039.0
2020-07-13,18.5,23320.0,6.0,6.46,11.5,1.0,4.75,37.54,6.0,18.541666666666668,0.0,119.0,8039.0
2020-07-14,28.0,23320.0,18.0,18.92,25.0,28.0,31.0,37.0,37.0,28.0,0.0,119.0,8039.0
2020-07-15,36.8,23320.0,4.0,20.46,7.75,35.5,13.0,60.85999999999999,65.0,36.833333333333336,0.0,119.0,8039.0
2020-07-16,37.6,23320.0,17.0,17.46,3.0,35.0,9.0,57.54,58.0,37.625,0.0,119.0,8039.0
2020-07-17,28.0,23320.0,20.0,20.0,24.75,28.0,8.25,35.0,35.0,28.0,0.0,119.0,8039.0
2020-07-18,8.13,23320.0,28.0,28.0,5.75,39.0,9.0,59.08,60.0,8.125,0.0,119.0,8039.0
2020-07-19,12.3,23320.0,5.0,5.0,7.5,37.0,15.25,52.0,52.0,12.333333333333334,0.0,119.0,8039.0
2020-07-20,13.3,23320.0,5.0,5.46,16.5,23.0,16.5,22.54,39.0,13.291666666666666,0.0,119.0,8039.0
2020-07-21,9.92,23320.0,3.0,3.92,7.0,14.0,20.0,18.62,20.0,9.916666666666666,0.0,119.0,8039.0
2020-07-22,10.9,23320.0,2.0,4.92,9.5,11.0,27.0,18.0,18.0,10.875,0.0,119.0,8039.0
2020-07-23,15.4,23320.0,8.0,8.0,12.5,16.0,17.5,26.54,27.0,15.375,0.0,119.0,8039.0
